40.9018181	21.5116103
40.9016623	21.5117316
40.90217	21.5120367
40.9071067	21.5030733
40.9065417	21.5025575
40.9070548	21.5030808
40.8590889	21.4020477
40.8589216	21.4020291
40.8591833	21.40175
40.8480467	21.3852633
40.847581	21.3846472
40.8480022	21.3852284
42.0538356	21.1131689
42.05297845	21.11223496
41.6615644	20.7346756
41.6618469	20.73545287
41.4946867	20.4993533
41.49478254	20.49863206
41.27309016	20.59281233
41.2720044	20.59156
41.15792245	22.49473896
41.1586833	22.4953222
